experiment,year,gini,compliance_rate,evasion_rate,total_sugar,population,avg_punishment_count,avg_evasion_success
enhanced_test,413,0.34055143881043226,0.0,0.40961538461538466,93.69939704903635,16.5,10.0,0.3076923076923077
enhanced_test,414,0.373621764283783,0.0,0.40961538461538466,95.47073102188928,16.5,10.0,0.34615384615384615
enhanced_test,415,0.3765405398575026,0.0,0.4480769230769231,92.25854062863013,16.5,10.0,0.23076923076923078
enhanced_test,416,0.3688209729412444,0.0,0.4480769230769231,92.66349331039092,16.5,10.0,0.23076923076923078
enhanced_test,417,0.3778666255134454,0.0,0.4480769230769231,94.34401340192113,16.5,10.0,0.23076923076923078
enhanced_test,418,0.3109464000531603,0.0,0.46153846153846156,84.81702858945297,16.5,10.0,0.11538461538461539
enhanced_test,419,0.3214469526046466,0.0,0.46153846153846156,85.55120298009018,16.5,10.0,0.07692307692307693
enhanced_test,420,0.28412952176907735,0.0,0.46153846153846156,82.19902579666646,16.5,10.0,0.038461538461538464
enhanced_test,421,0.30028102801869516,0.0,0.525,83.67812818812078,16.5,10.0,0.10192307692307692
enhanced_test,422,0.33539754443751024,0.0,0.5,84.63227959174824,16.5,10.0,0.11538461538461539
enhanced_test,423,0.3676817780490107,0.025,0.5,85.432845911307,16.5,10.0,0.19230769230769232
enhanced_test,424,0.38123003880502415,0.0,0.46153846153846156,85.79220560440581,16.5,10.0,0.19230769230769232
enhanced_test,425,0.4138475801301674,0.0,0.4230769230769231,86.19033245561758,16.5,10.0,0.2692307692307692
enhanced_test,426,0.415017504762316,0.0,0.38461538461538464,84.59539749878854,16.5,10.0,0.19230769230769232
enhanced_test,427,0.3975647843993778,0.038461538461538464,0.38461538461538464,85.84063825426709,16.5,10.0,0.2692307692307692
enhanced_test,428,0.3896079296159831,0.038461538461538464,0.38461538461538464,84.28936069212092,16.5,10.0,0.34615384615384615
enhanced_test,429,0.36516845997947234,0.0,0.38461538461538464,79.5737234482173,16.5,10.0,0.11538461538461539
enhanced_test,430,0.3425734024693323,0.06346153846153846,0.38461538461538464,79.31237171915392,16.5,10.0,0.15384615384615385
enhanced_test,431,0.3151463777543453,0.0,0.3076923076923077,79.85980435409962,16.0,10.0,0.0
enhanced_test,432,0.29985671567656713,0.0,0.2692307692307692,80.89297467309378,16.0,10.0,0.041666666666666664
enhanced_test,433,0.3277382022277102,0.02631578947368421,0.25,84.02977884381463,15.5,10.0,0.08333333333333333
enhanced_test,434,0.35538163620197505,0.02631578947368421,0.2916666666666667,86.35958601230573,15.5,10.0,0.16666666666666666
enhanced_test,435,0.37492682241590414,0.02631578947368421,0.3179824561403509,87.55947211156402,15.5,10.0,0.1513157894736842
enhanced_test,436,0.33449579935141716,0.0,0.25,82.93454195526364,15.5,10.0,0.08333333333333333
enhanced_test,437,0.3472837364077077,0.0,0.2916666666666667,83.42453767068133,15.5,10.0,0.125
enhanced_test,438,0.31769537216145205,0.0,0.25,79.68125303869442,15.5,10.0,0.041666666666666664
enhanced_test,439,0.33534990962668776,0.02631578947368421,0.16666666666666666,83.26399998023335,15.5,10.0,0.08333333333333333
enhanced_test,440,0.3655361210231869,0.0,0.125,84.62910475116595,15.5,10.0,0.08333333333333333
enhanced_test,441,0.3968141176288281,0.05263157894736842,0.20833333333333334,86.14632665072513,15.5,10.0,0.125
enhanced_test,442,0.34031916271880347,0.02631578947368421,0.25,82.05436258397843,15.5,10.0,0.041666666666666664
enhanced_test,443,0.3038377594783923,0.02631578947368421,0.20833333333333334,82.48315914453332,15.5,10.0,0.0
enhanced_test,444,0.310533583132217,0.0,0.2916666666666667,84.31994671802815,15.5,10.0,0.08333333333333333
enhanced_test,445,0.31567956330686364,0.02631578947368421,0.20833333333333334,84.94017425801141,15.5,10.0,0.08333333333333333
enhanced_test,446,0.3377529790091537,0.02631578947368421,0.16666666666666666,87.42700943898673,15.5,10.0,0.041666666666666664
enhanced_test,447,0.3678641386811614,0.041666666666666664,0.2763157894736842,89.3670911756698,15.5,10.0,0.10964912280701754
enhanced_test,448,0.37287122963929853,0.0,0.2763157894736842,87.25613084256364,15.5,10.0,0.02631578947368421
enhanced_test,449,0.33022624522963306,0.02631578947368421,0.3179824561403509,81.53651097601147,15.5,10.0,0.02631578947368421
enhanced_test,450,0.272725794887843,0.0,0.3179824561403509,78.92174953942748,15.5,10.0,0.041666666666666664
enhanced_test,451,0.2782314650594232,0.02631578947368421,0.3179824561403509,82.54185544345667,15.5,10.0,0.125
enhanced_test,452,0.31898069815297525,0.0,0.2763157894736842,84.50684072051007,15.5,10.0,0.16666666666666666
enhanced_test,453,0.3262040567247909,0.05263157894736842,0.2763157894736842,82.71256840010592,15.5,10.0,0.125
enhanced_test,454,0.2888348179736957,0.0,0.3026315789473684,80.78974689693291,15.5,10.0,0.02631578947368421
enhanced_test,455,0.26612992665251,0.02631578947368421,0.3179824561403509,81.29779532837952,15.5,10.0,0.10964912280701754
enhanced_test,456,0.2944412694414279,0.0,0.3442982456140351,81.31043729446966,15.5,10.0,0.1513157894736842
enhanced_test,457,0.32179755905246044,0.0,0.26096491228070173,81.57313059352009,15.5,10.0,0.1513157894736842
enhanced_test,458,0.2929026107464837,0.02631578947368421,0.23464912280701755,79.16111830846937,15.5,10.0,0.13636363636363635
enhanced_test,459,0.31532383617438775,0.0,0.2535885167464115,78.88062173296854,15.0,10.0,0.18181818181818182
enhanced_test,460,0.31255611293288665,0.02631578947368421,0.2990430622009569,77.70038035897932,15.0,10.0,0.22727272727272727
enhanced_test,461,0.3195523301344878,0.0,0.2990430622009569,76.99777088576383,15.0,10.0,0.22727272727272727
enhanced_test,462,0.3154682718645363,0.045454545454545456,0.20813397129186603,76.82129839943997,15.0,10.0,0.22727272727272727
enhanced_test,463,0.3544220107503526,0.0,0.2990430622009569,79.43869333704582,15.0,10.0,0.2727272727272727
enhanced_test,464,0.3606555831078082,0.045454545454545456,0.2535885167464115,80.64271974184044,15.0,10.0,0.2727272727272727
enhanced_test,465,0.33425128724017683,0.045454545454545456,0.2535885167464115,78.60284723730899,15.0,10.0,0.09090909090909091
enhanced_test,466,0.32528870905178975,0.07177033492822966,0.18181818181818182,82.80270741454643,15.0,10.0,0.13636363636363635
enhanced_test,467,0.31344320313358,0.02631578947368421,0.18181818181818182,82.93273222009115,15.0,10.0,0.09090909090909091
enhanced_test,468,0.31852434338006597,0.02631578947368421,0.22727272727272727,84.20321870162655,15.0,10.0,0.13636363636363635
enhanced_test,469,0.3189111010351252,0.0,0.2535885167464115,85.02845279041762,15.0,10.0,0.18181818181818182
enhanced_test,470,0.3376142731684294,0.027777777777777776,0.2095959595959596,86.91396127507267,14.5,10.0,0.18181818181818182
enhanced_test,471,0.33526045136226024,0.0,0.2828282828282828,84.64286721464293,14.5,10.0,0.11868686868686869
enhanced_test,472,0.33731352413449966,0.045454545454545456,0.23737373737373738,84.10189852944913,14.5,10.0,0.16414141414141414
enhanced_test,473,0.3545425238414096,0.027777777777777776,0.2828282828282828,86.84734254204136,14.5,10.0,0.2095959595959596
enhanced_test,474,0.352838909624713,0.0,0.2828282828282828,84.52237229114047,14.5,10.0,0.11868686868686869
enhanced_test,475,0.36797651711582957,0.0,0.3737373737373737,83.89305837293861,14.5,10.0,0.2095959595959596
enhanced_test,476,0.3880563352566665,0.0,0.3737373737373737,81.08639144540824,14.5,10.0,0.11868686868686869
enhanced_test,477,0.4070881281836253,0.027777777777777776,0.46464646464646464,83.54178281892635,14.5,10.0,0.2095959595959596
enhanced_test,478,0.4010675500816975,0.0,0.46464646464646464,84.82913978657555,14.5,10.0,0.2727272727272727
enhanced_test,479,0.37368862655235624,0.05555555555555555,0.4368686868686869,82.92161392077477,14.5,10.0,0.18181818181818182
enhanced_test,480,0.35190987138597185,0.045454545454545456,0.3737373737373737,82.41226037874166,14.5,10.0,0.25
enhanced_test,481,0.3497218344591976,0.12777777777777777,0.40555555555555556,82.34698457877988,14.0,10.0,0.3
enhanced_test,482,0.33740607566307157,0.12777777777777777,0.3277777777777778,83.90327450113121,14.0,10.0,0.3
enhanced_test,483,0.34864253299736414,0.1,0.3277777777777778,83.51447636484035,14.0,10.0,0.2
enhanced_test,484,0.365526145509092,0.07777777777777778,0.3277777777777778,83.31600327586386,14.0,10.0,0.25
enhanced_test,485,0.36673331940883,0.1,0.3277777777777778,78.40622907573322,14.0,10.0,0.1
enhanced_test,486,0.37272219968698705,0.15,0.2777777777777778,79.42790316938436,14.0,10.0,0.1
enhanced_test,487,0.32451710526475364,0.05,0.2777777777777778,78.01252505412663,14.0,10.0,0.05
enhanced_test,488,0.30200840064726686,0.05,0.2777777777777778,76.32292044529632,14.0,10.0,0.05
